SUE,SUE_traditional,Coordination_Index,coord_queries,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.00001519,0.28633130,660.12000000,6601.20000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001667,0.25324463,929.76000000,9297.60000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001407,0.21743307,1210.20000000,12102.00000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001593,0.16899104,1725.12000000,17251.20000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001407,0.21743307,605.10000000,6051.00000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001593,0.16899104,862.56000000,8625.60000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001519,0.28633130,1650.30000000,16503.00000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Hierarchical
0.00001667,0.25324463,2324.40000000,23244.00000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Co-Primary
0.00001519,0.28633130,825.15000000,8251.50000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Hierarchical
0.00001667,0.25324463,1162.20000000,11622.00000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Co-Primary
0.00001407,0.21743307,1512.75000000,15127.50000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Hierarchical
0.00001593,0.16899104,2156.40000000,21564.00000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Co-Primary
0.00001407,0.21743307,756.37500000,7563.75000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Hierarchical
0.00001593,0.16899104,1078.20000000,10782.00000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Co-Primary
0.00001519,0.28633130,1155.21000000,11552.10000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Hierarchical
0.00001667,0.25324463,1627.08000000,16270.80000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Co-Primary
0.00001519,0.28633130,577.60500000,5776.05000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.00001667,0.25324463,813.54000000,8135.40000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Co-Primary
0.00001407,0.21743307,1058.92500000,10589.25000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.00001593,0.16899104,1509.48000000,15094.80000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Co-Primary
0.00001407,0.21743307,529.46250000,5294.62500000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.00001593,0.16899104,754.74000000,7547.40000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Co-Primary
0.00001519,0.28633130,1320.24000000,13202.40000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001667,0.25324463,1859.52000000,18595.20000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001519,0.28633130,660.12000000,6601.20000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001667,0.25324463,929.76000000,9297.60000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001407,0.21743307,1210.20000000,12102.00000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001593,0.16899104,1725.12000000,17251.20000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001407,0.21743307,605.10000000,6051.00000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001593,0.16899104,862.56000000,8625.60000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001519,0.28633130,1650.30000000,16503.00000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Hierarchical
0.00001667,0.25324463,2324.40000000,23244.00000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Co-Primary
0.00001519,0.28633130,825.15000000,8251.50000000,0.00000000,62,11,0.17741935,0.24677485,41,0.92555556,36,0.87804878,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Hierarchical
0.00001667,0.25324463,1162.20000000,11622.00000000,0.00000000,62,17,0.27419355,0.13373287,45,0.97992593,43,0.95555556,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Co-Primary
0.00001407,0.21743307,1512.75000000,15127.50000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Hierarchical
0.00001593,0.16899104,2156.40000000,21564.00000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Co-Primary
0.00001407,0.21743307,756.37500000,7563.75000000,0.00000000,52,7,0.13461538,0.26424150,38,0.81237037,34,0.89473684,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Hierarchical
0.00001593,0.16899104,1078.20000000,10782.00000000,0.00000000,52,9,0.17307692,0.15185442,43,0.85459259,42,0.97674419,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Co-Primary
0.00001778,0.19932950,1297.38000000,12973.80000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Hierarchical
0.00002296,0.19802187,2026.08000000,20260.80000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Co-Primary
0.00001778,0.19932950,648.69000000,6486.90000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Hierarchical
0.00002296,0.19802187,1013.04000000,10130.40000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Co-Primary
0.00001519,0.19177170,1099.98000000,10999.80000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Hierarchical
0.00001926,0.18298164,1668.94000000,16689.40000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Co-Primary
0.00001519,0.19177170,549.99000000,5499.90000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Hierarchical
0.00001926,0.18298164,834.47000000,8344.70000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Co-Primary
0.00001778,0.19932950,1482.72000000,14827.20000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00002296,0.19802187,2315.52000000,23155.20000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001778,0.19932950,741.36000000,7413.60000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00002296,0.19802187,1157.76000000,11577.60000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001519,0.19177170,1257.12000000,12571.20000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001926,0.18298164,1907.36000000,19073.60000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001519,0.19177170,628.56000000,6285.60000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001926,0.18298164,953.68000000,9536.80000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001778,0.19932950,1853.40000000,18534.00000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Hierarchical
0.00002296,0.19802187,2894.40000000,28944.00000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Co-Primary
0.00001778,0.19932950,926.70000000,9267.00000000,0.00000000,62,3,0.04838710,0.06409219,48,0.99111111,40,0.83333333,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Hierarchical
0.00002296,0.19802187,1447.20000000,14472.00000000,0.00000000,62,0,0.00000000,0.06512116,62,1.21940741,59,0.95161290,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Co-Primary
0.00001519,0.19177170,1571.40000000,15714.00000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Hierarchical
0.00001926,0.18298164,2384.20000000,23842.00000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Co-Primary
0.00001519,0.19177170,785.70000000,7857.00000000,0.00000000,52,5,0.09615385,0.12713293,41,0.81666667,34,0.82926829,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Hierarchical
0.00001926,0.18298164,1192.10000000,11921.00000000,0.00000000,52,0,0.00000000,0.09660614,52,0.96385185,48,0.92307692,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Co-Primary
0.00001333,0.38684444,1452.30750000,14523.07500000,0.00000000,62,20,0.32258065,1.00000000,36,0.38684444,18,0.50000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Hierarchical
0.00001333,0.40751111,1865.01000000,18650.10000000,0.00000000,62,26,0.41935484,1.00000000,36,0.40751111,19,0.52777778,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Co-Primary
0.00001333,0.38684444,726.15375000,7261.53750000,0.00000000,62,20,0.32258065,1.00000000,36,0.38684444,18,0.50000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Hierarchical
0.00001333,0.40751111,932.50500000,9325.05000000,0.00000000,62,26,0.41935484,1.00000000,36,0.40751111,19,0.52777778,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Co-Primary
