SUE,Coordination_Cost,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
1.04399736,379622.37000000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.44890579,953339.76000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
1.04399736,189811.18500000,0.00000000,360,202,0.56111111,0.48085397,61,1.77496296,56,0.91803279,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.44890579,476669.88000000,0.00000000,360,252,0.70000000,0.04242337,108,3.40555556,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
1.01644444,744557.28750000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Hierarchical
1.33132593,1524661.71000000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Co-Primary
1.01644444,372278.64375000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Hierarchical
1.33132593,762330.85500000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Co-Primary
1.01644444,744557.28750000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Hierarchical
1.33132593,1524661.71000000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Co-Primary
1.01644444,372278.64375000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Hierarchical
1.33132593,762330.85500000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Co-Primary
1.01644444,744557.28750000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Active,Hierarchical
1.33132593,1524661.71000000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Active,Co-Primary
1.01644444,372278.64375000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Passive,Hierarchical
1.33132593,762330.85500000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Passive,Co-Primary
1.01644444,744557.28750000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Active,Hierarchical
1.33132593,1524661.71000000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Active,Co-Primary
1.01644444,372278.64375000,0.00000000,360,125,0.34722222,1.00000000,89,1.01644444,75,0.84269663,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Hierarchical
1.33132593,762330.85500000,0.00000000,360,223,0.61944444,1.00000000,137,1.33132593,132,0.96350365,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,Usage Based,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Device Based,Usage Based,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.32077514,1148864.56500000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.68758809,794777.82750000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.32077514,2297729.13000000,0.00000000,360,109,0.30277778,0.06051560,251,2.38271111,241,0.96015936,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.68758809,397388.91375000,0.00000000,360,101,0.28055556,0.63008828,93,1.18160741,80,0.86021505,"<ArchitecturePolicy coord=Decentralized, lic=Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
