SUE,SUE_traditional,Coordination_Index,coord_queries,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.00001741,0.08124630,11.09066667,33272.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001444,0.14939904,3.44280000,10328.40000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001741,0.08124630,5.54533333,16636.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001556,0.12624520,6.91320000,20739.60000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001889,0.08885173,11.14240000,33427.20000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001556,0.12624520,3.45660000,10369.80000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001889,0.08885173,5.57120000,16713.60000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001444,0.14939904,8.60700000,25821.00000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Hierarchical
0.00001741,0.08124630,13.86333333,41590.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Co-Primary
0.00001444,0.14939904,4.30350000,12910.50000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Hierarchical
0.00001741,0.08124630,6.93166667,20795.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Co-Primary
0.00001556,0.12624520,8.64150000,25924.50000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Hierarchical
0.00001889,0.08885173,13.92800000,41784.00000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Co-Primary
0.00001556,0.12624520,4.32075000,12962.25000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Hierarchical
0.00001889,0.08885173,6.96400000,20892.00000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Co-Primary
0.00001444,0.14939904,6.02490000,18074.70000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Hierarchical
0.00001741,0.08124630,9.70433333,29113.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Co-Primary
0.00001444,0.14939904,3.01245000,9037.35000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.00001741,0.08124630,4.85216667,14556.50000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Co-Primary
0.00001556,0.12624520,6.04905000,18147.15000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.00001889,0.08885173,9.74960000,29248.80000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Co-Primary
0.00001556,0.12624520,3.02452500,9073.57500000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.00001889,0.08885173,4.87480000,14624.40000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Co-Primary
0.00001444,0.14939904,6.88560000,20656.80000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001741,0.08124630,11.09066667,33272.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001444,0.14939904,3.44280000,10328.40000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001741,0.08124630,5.54533333,16636.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001556,0.12624520,6.91320000,20739.60000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001889,0.08885173,11.14240000,33427.20000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001556,0.12624520,3.45660000,10369.80000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001889,0.08885173,5.57120000,16713.60000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001444,0.14939904,8.60700000,25821.00000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Hierarchical
0.00001741,0.08124630,13.86333333,41590.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Co-Primary
0.00001444,0.14939904,4.30350000,12910.50000000,0.00000000,216,122,0.56481481,0.07710062,39,1.17044444,35,0.89743590,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Hierarchical
0.00001741,0.08124630,6.93166667,20795.00000000,0.00000000,216,169,0.78240741,0.04255319,47,1.42400000,45,0.95744681,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Co-Primary
0.00001556,0.12624520,8.64150000,25924.50000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Hierarchical
0.00001889,0.08885173,13.92800000,41784.00000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Co-Primary
0.00001556,0.12624520,4.32075000,12962.25000000,0.00000000,180,94,0.52222222,0.02546744,42,1.14585185,39,0.92857143,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Hierarchical
0.00001889,0.08885173,6.96400000,20892.00000000,0.00000000,180,129,0.71666667,0.00000001,51,1.43496296,51,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Co-Primary
0.00002222,0.06487876,8.47455000,25423.65000000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Hierarchical
0.00004000,0.03156825,19.91360000,59740.80000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Co-Primary
0.00002222,0.06487876,4.23727500,12711.82500000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Hierarchical
0.00004000,0.03156825,9.95680000,29870.40000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Co-Primary
0.00002222,0.08201742,8.65305000,25959.15000000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Hierarchical
0.00004000,0.06037025,18.34420000,55032.60000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Co-Primary
0.00002222,0.08201742,4.32652500,12979.57500000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Hierarchical
0.00004000,0.06037025,9.17210000,27516.30000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Co-Primary
0.00002222,0.06487876,9.68520000,29055.60000000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00004000,0.03156825,22.75840000,68275.20000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00002222,0.06487876,4.84260000,14527.80000000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00004000,0.03156825,11.37920000,34137.60000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00002222,0.08201742,9.88920000,29667.60000000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00004000,0.06037025,20.96480000,62894.40000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00002222,0.08201742,4.94460000,14833.80000000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00004000,0.06037025,10.48240000,31447.20000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00002222,0.06487876,12.10650000,36319.50000000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Hierarchical
0.00004000,0.03156825,28.44800000,85344.00000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Co-Primary
0.00002222,0.06487876,6.05325000,18159.75000000,0.00000000,216,93,0.43055556,0.00000045,60,1.60607407,60,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Hierarchical
0.00004000,0.03156825,14.22400000,42672.00000000,0.00000000,216,108,0.50000000,0.00000000,108,2.98666667,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Co-Primary
0.00002222,0.08201742,12.36150000,37084.50000000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Hierarchical
0.00004000,0.06037025,26.20600000,78618.00000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Co-Primary
0.00002222,0.08201742,6.18075000,18542.25000000,0.00000000,180,71,0.39444444,0.00000931,60,1.62007407,57,0.95000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Hierarchical
0.00004000,0.06037025,13.10300000,39309.00000000,0.00000000,180,72,0.40000000,0.00000000,108,2.67903704,108,1.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Decentralized,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Co-Primary
0.00001185,0.35558519,7.00350000,21010.50000000,0.00000000,216,137,0.63425926,1.00000000,32,0.35558519,0,0.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Hierarchical
0.00002037,0.42426667,13.55830000,40674.90000000,0.00000000,216,161,0.74537037,1.00000000,55,0.42426667,0,0.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Co-Primary
0.00001185,0.35558519,3.50175000,10505.25000000,0.00000000,216,137,0.63425926,1.00000000,32,0.35558519,0,0.00000000,"<ArchitecturePolicy coord=Decentralized, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Decentralized,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Hierarchical
